[nm]	norm A
595.5	0.03136962
596	0.031276258
596.5	0.031182896
597	0.030996172
597.5	0.030809448
598	0.030622724
598.5	0.030529362
599	0.030342638
599.5	0.030155914
600	0.030062553
600.5	0.029875829
601	0.029782467
601.5	0.029595743
602	0.029409019
602.5	0.029315657
603	0.029222295
603.5	0.029035571
604	0.028942209
604.5	0.028755485
605	0.028662123
605.5	0.028475399
606	0.028382037
606.5	0.028195313
607	0.028101951
607.5	0.027915227
608	0.027821865
608.5	0.027728503
609	0.027541779
609.5	0.027448418
610	0.027355056
610.5	0.027168332
611	0.02707497
611.5	0.026981608
612	0.026794884
612.5	0.026701522
613	0.026514798
613.5	0.026421436
614	0.026328074
614.5	0.026234712
615	0.02614135
615.5	0.025954626
616	0.025861264
616.5	0.025767902
617	0.02567454
617.5	0.025487816
618	0.025394454
618.5	0.025301092
619	0.02520773
619.5	0.025114368
620	0.025021006
620.5	0.024927644
621	0.024740921
621.5	0.024647559
622	0.024554197
622.5	0.024460835
623	0.024367473
623.5	0.024274111
624	0.024180749
624.5	0.024087387
625	0.023994025
625.5	0.023900663
626	0.023713939
626.5	0.023620577
627	0.023527215
627.5	0.023433853
628	0.023340491
628.5	0.023247129
629	0.023153767
629.5	0.023060405
630	0.022967043
630.5	0.022873681
631	0.022780319
631.5	0.022780319
632	0.022593595
632.5	0.022593595
633	0.022500233
633.5	0.022406871
634	0.022313509
634.5	0.022220148
635	0.022126786
635.5	0.022033424
636	0.021940062
636.5	0.0218467
637	0.021753338
637.5	0.021659976
638	0.021566614
638.5	0.021473252
639	0.021473252
639.5	0.02137989
640	0.021286528
640.5	0.021193166
641	0.021099804
641.5	0.021099804
642	0.021006442
642.5	0.02091308
643	0.020819718
643.5	0.020726356
644	0.020726356
644.5	0.020632994
645	0.020539632
645.5	0.02044627
646	0.020352908
646.5	0.020352908
647	0.020259546
647.5	0.020166184
648	0.020072822
648.5	0.020072822
649	0.01997946
649.5	0.019886098
650	0.019886098
650.5	0.019792736
651	0.019699374
651.5	0.019606013
652	0.019606013
652.5	0.019512651
653	0.019512651
653.5	0.019419289
654	0.019325927
654.5	0.019232565
655	0.019232565
655.5	0.019139203
656	0.019045841
656.5	0.018952479
657	0.018952479
657.5	0.018859117
658	0.018859117
658.5	0.018765755
659	0.018672393
659.5	0.018672393
660	0.018579031
660.5	0.018485669
661	0.018485669
661.5	0.018392307
662	0.018298945
662.5	0.018298945
663	0.018205583
663.5	0.018205583
664	0.018112221
664.5	0.018018859
665	0.018018859
665.5	0.017925497
666	0.017925497
666.5	0.017832135
667	0.017738773
667.5	0.017738773
668	0.017645411
668.5	0.017645411
669	0.017552049
669.5	0.017552049
670	0.017458687
670.5	0.017458687
671	0.017365325
671.5	0.017271963
672	0.017271963
672.5	0.017178601
673	0.017178601
673.5	0.017085239
674	0.017085239
674.5	0.017085239
675	0.016991878
675.5	0.016898516
676	0.016898516
676.5	0.016805154
677	0.016805154
677.5	0.016805154
678	0.016711792
678.5	0.01661843
679	0.01661843
679.5	0.01661843
680	0.016525068
680.5	0.016525068
681	0.016431706
681.5	0.016431706
682	0.016431706
682.5	0.016338344
683	0.016244982
683.5	0.016244982
684	0.016244982
684.5	0.01615162
685	0.01615162
685.5	0.016058258
686	0.016058258
686.5	0.015964896
687	0.015964896
687.5	0.015871534
688	0.015871534
688.5	0.015871534
689	0.015778172
689.5	0.015778172
690	0.015778172
690.5	0.01568481
691	0.01568481
691.5	0.015591448
692	0.015591448
692.5	0.015591448
693	0.015498086
693.5	0.015498086
694	0.015404724
694.5	0.015404724
695	0.015404724
695.5	0.015311362
696	0.015311362
696.5	0.015311362
697	0.015311362
697.5	0.015218
698	0.015124638
698.5	0.015124638
699	0.015124638
699.5	0.015031276
700	0.015031276
700.5	0.015031276
701	0.014937914
701.5	0.014937914
702	0.014937914
702.5	0.014844552
703	0.014844552
703.5	0.01475119
704	0.01475119
704.5	0.01475119
705	0.01475119
705.5	0.014657828
706	0.014657828
706.5	0.014657828
707	0.014564466
707.5	0.014564466
708	0.014564466
708.5	0.014564466
709	0.014471104
709.5	0.014471104
710	0.014471104
710.5	0.014377743
711	0.014377743
711.5	0.014377743
712	0.014377743
712.5	0.014284381
713	0.014284381
713.5	0.014284381
714	0.014191019
714.5	0.014191019
715	0.014191019
715.5	0.014097657
716	0.014097657
716.5	0.014097657
717	0.014097657
717.5	0.014004295
718	0.014004295
718.5	0.014004295
719	0.013910933
719.5	0.013910933
720	0.013910933
720.5	0.013910933
721	0.013910933
721.5	0.013817571
722	0.013817571
722.5	0.013817571
723	0.013817571
723.5	0.013724209
724	0.013724209
724.5	0.013724209
725	0.013724209
725.5	0.013630847
726	0.013630847
726.5	0.013630847
727	0.013630847
727.5	0.013537485
728	0.013537485
728.5	0.013537485
729	0.013444123
729.5	0.013444123
730	0.013444123
730.5	0.013444123
731	0.013350761
731.5	0.013350761
732	0.013350761
732.5	0.013257399
733	0.013257399
733.5	0.013257399
734	0.013257399
734.5	0.013257399
735	0.013164037
735.5	0.013164037
736	0.013164037
736.5	0.013070675
737	0.013070675
737.5	0.013070675
738	0.013070675
738.5	0.013070675
739	0.012977313
739.5	0.012977313
740	0.012977313
740.5	0.012977313
741	0.012977313
741.5	0.012883951
742	0.012883951
742.5	0.012883951
743	0.012883951
743.5	0.012883951
744	0.012883951
744.5	0.012883951
745	0.012790589
745.5	0.012790589
746	0.012790589
746.5	0.012790589
747	0.012697227
747.5	0.012697227
748	0.012697227
748.5	0.012697227
749	0.012697227
749.5	0.012697227
750	0.012603865
750.5	0.012603865
751	0.012603865
751.5	0.012603865
752	0.012603865
752.5	0.012510503
753	0.012603865
753.5	0.012510503
754	0.012510503
754.5	0.012510503
755	0.012510503
755.5	0.012510503
756	0.012417141
756.5	0.012417141
757	0.012417141
757.5	0.012417141
758	0.012417141
758.5	0.012323779
759	0.012323779
759.5	0.012323779
760	0.012323779
760.5	0.012230417
761	0.012323779
761.5	0.012323779
762	0.012323779
762.5	0.012230417
763	0.012230417
763.5	0.012230417
764	0.012230417
764.5	0.012230417
765	0.012137055
765.5	0.012137055
766	0.012137055
766.5	0.012137055
767	0.012137055
767.5	0.012043693
768	0.012137055
768.5	0.012043693
769	0.012043693
769.5	0.012043693
770	0.012043693
770.5	0.012043693
771	0.011950331
771.5	0.011950331
772	0.011950331
772.5	0.011950331
773	0.011950331
773.5	0.011950331
774	0.011950331
774.5	0.011856969
775	0.011856969
775.5	0.011856969
776	0.011763608
776.5	0.011856969
777	0.011856969
777.5	0.011856969
778	0.011763608
778.5	0.011763608
779	0.011763608
779.5	0.011763608
780	0.011763608
780.5	0.011670246
781	0.011670246
781.5	0.011670246
782	0.011670246
782.5	0.011576884
783	0.011576884
783.5	0.011670246
784	0.011576884
784.5	0.011576884
785	0.011576884
785.5	0.011576884
786	0.011576884
786.5	0.011483522
787	0.011483522
787.5	0.011483522
788	0.011483522
788.5	0.011483522
789	0.01139016
789.5	0.01139016
790	0.01139016
790.5	0.01139016
791	0.01139016
791.5	0.01139016
792	0.011296798
792.5	0.011296798
793	0.011296798
793.5	0.011296798
794	0.011296798
794.5	0.011296798
795	0.011203436
795.5	0.011203436
796	0.011203436
796.5	0.011203436
797	0.011203436
797.5	0.011203436
798	0.011110074
798.5	0.011110074
799	0.011110074
799.5	0.011110074
800	0.011110074
800.5	0.011110074
801	0.011016712
801.5	0.011016712
802	0.011016712
802.5	0.011016712
803	0.011016712
803.5	0.01092335
804	0.01092335
804.5	0.01092335
805	0.010829988
805.5	0.01092335
806	0.010829988
806.5	0.010829988
807	0.010829988
807.5	0.010829988
808	0.010736626
808.5	0.010829988
809	0.010736626
809.5	0.010736626
810	0.010736626
810.5	0.010736626
811	0.010736626
811.5	0.010643264
812	0.010643264
812.5	0.010643264
813	0.010643264
813.5	0.010549902
814	0.010549902
814.5	0.010643264
815	0.010549902
815.5	0.010549902
816	0.01045654
816.5	0.01045654
817	0.01045654
817.5	0.01045654
818	0.010363178
818.5	0.01045654
819	0.010363178
819.5	0.010363178
820	0.010363178
820.5	0.010269816
821	0.010269816
821.5	0.010269816
822	0.010269816
822.5	0.010269816
823	0.010269816
823.5	0.010176454
824	0.010176454
824.5	0.010176454
825	0.010176454
825.5	0.010176454
826	0.010083092
826.5	0.010083092
827	0.010083092
827.5	0.010083092
828	0.00998973
828.5	0.00998973
829	0.00998973
829.5	0.00998973
830	0.00998973
830.5	0.009896368
831	0.009896368
831.5	0.009803006
832	0.009803006
832.5	0.009803006
833	0.009803006
833.5	0.009803006
834	0.009803006
834.5	0.009709644
835	0.009709644
835.5	0.009709644
836	0.009709644
836.5	0.009616282
837	0.009616282
837.5	0.009616282
838	0.009616282
838.5	0.00952292
839	0.00952292
839.5	0.00952292
840	0.00952292
840.5	0.009429558
841	0.009429558
841.5	0.009429558
842	0.009429558
842.5	0.009336196
843	0.009336196
843.5	0.009336196
844	0.009336196
844.5	0.009242834
845	0.009242834
845.5	0.009242834
846	0.009149473
846.5	0.009149473
847	0.009149473
847.5	0.009149473
848	0.009149473
848.5	0.009056111
849	0.009056111
849.5	0.009056111
850	0.008962749
