[nm]	norm A
634.5	0.99664645
635	0.996789154
635.5	0.997288619
636	0.997502676
636.5	0.997716732
637	0.997930788
637.5	0.998287549
638	0.998358901
638.5	0.998572958
639	0.99864431
639.5	0.998787014
640	0.99900107
640.5	0.999215127
641	0.999286479
641.5	0.999571887
642	0.999643239
642.5	0.999785944
643	0.999785944
643.5	0.999643239
644	0.999643239
644.5	0.999928648
645	1
645.5	1
646	1
646.5	0.999928648
647	0.999857296
647.5	0.999857296
648	0.999857296
648.5	0.999928648
649	0.999857296
649.5	0.999643239
650	0.999643239
650.5	0.999429183
651	0.999429183
651.5	0.999286479
652	0.999215127
652.5	0.999072422
653	0.998858366
653.5	0.99864431
654	0.998501605
654.5	0.998358901
655	0.998144845
655.5	0.997930788
656	0.99764538
656.5	0.997431324
657	0.997003211
657.5	0.997003211
658	0.996575098
658.5	0.99628969
659	0.995932929
659.5	0.995861577
660	0.99529076
660.5	0.995005351
661	0.994791295
661.5	0.99429183
662	0.993792365
662.5	0.993578309
663	0.993221548
663.5	0.992793436
664	0.992365323
664.5	0.99193721
665	0.991509097
665.5	0.991009633
666	0.99058152
666.5	0.990010703
667	0.989297182
667.5	0.988940421
668	0.988512308
668.5	0.987870139
669	0.987442026
669.5	0.986799857
670	0.986157688
670.5	0.985586871
671	0.985016054
671.5	0.984373885
672	0.98351766
672.5	0.983018195
673	0.982304674
673.5	0.981591152
674	0.980877631
674.5	0.980021406
675	0.979307884
675.5	0.978523011
676	0.977880842
676.5	0.976881912
677	0.976025687
677.5	0.975312166
678	0.97445594
678.5	0.973528362
679	0.972672137
679.5	0.971744559
680	0.970816982
680.5	0.9697467
681	0.96874777
681.5	0.967748841
682	0.966678559
682.5	0.965608277
683	0.964680699
683.5	0.963539065
684	0.962397431
684.5	0.961255797
685	0.960042811
685.5	0.958901177
686	0.957759543
686.5	0.956546557
687	0.955262219
687.5	0.954120585
688	0.952836247
688.5	0.951337852
689	0.950124866
689.5	0.948769176
690	0.947413486
690.5	0.945986443
691	0.944559401
691.5	0.943132358
692	0.941633964
692.5	0.940206921
693	0.938565822
693.5	0.937067428
694	0.935569033
694.5	0.933927934
695	0.932215483
695.5	0.930574385
696	0.928933286
696.5	0.927149483
697	0.925508384
697.5	0.923653229
698	0.921940778
698.5	0.92001427
699	0.918301819
699.5	0.91630396
700	0.914805565
700.5	0.912450945
701	0.910524438
701.5	0.908669283
702	0.906600071
702.5	0.904673564
703	0.902604352
703.5	0.900463789
704	0.898465929
704.5	0.896254014
705	0.894184802
705.5	0.891972886
706	0.88976097
706.5	0.887477702
707	0.885265787
707.5	0.882839814
708	0.880627899
708.5	0.878273279
709	0.875775954
709.5	0.873421334
710	0.870995362
710.5	0.868498038
711	0.865929361
711.5	0.863503389
712	0.860792009
712.5	0.858223332
713	0.855726008
713.5	0.853085979
714	0.850445951
714.5	0.84773457
715	0.845023189
715.5	0.842240457
716	0.839457724
716.5	0.836674991
717	0.833749554
717.5	0.830752765
718	0.82789868
718.5	0.824973243
719	0.821905102
719.5	0.818908313
720	0.815911523
720.5	0.812843382
721	0.809775241
721.5	0.806493043
