[nm]	norm A
610	0.703095389
610.5	0.699305117
611	0.696146557
611.5	0.692356286
612	0.688566014
612.5	0.685407454
613	0.681617183
613.5	0.677826911
614	0.674668351
614.5	0.67087808
615	0.66771952
615.5	0.663929248
616	0.660138977
616.5	0.656980417
617	0.653190145
617.5	0.649399874
618	0.646241314
618.5	0.642451042
619	0.639292483
619.5	0.635502211
620	0.632343651
620.5	0.62855338
621	0.624763108
621.5	0.621604548
622	0.617814277
622.5	0.614024005
623	0.610865445
623.5	0.607075174
624	0.603284902
624.5	0.600126342
625	0.596336071
625.5	0.592545799
626	0.589387239
626.5	0.585596968
627	0.582438408
627.5	0.578648136
628	0.575489577
628.5	0.571699305
629	0.568540745
629.5	0.565382186
630	0.561591914
630.5	0.558433354
631	0.554643083
631.5	0.551484523
632	0.548325963
632.5	0.545167404
633	0.542008844
633.5	0.538850284
634	0.535691725
634.5	0.531901453
635	0.529374605
635.5	0.525584334
636	0.522425774
636.5	0.519267214
637	0.516108654
637.5	0.512950095
638	0.509791535
638.5	0.506632975
639	0.503474416
639.5	0.500315856
640	0.497157296
640.5	0.493998737
641	0.490840177
641.5	0.487681617
642	0.484523057
642.5	0.481364498
643	0.478205938
643.5	0.47567909
644	0.472520531
644.5	0.469361971
645	0.466203411
645.5	0.463676563
646	0.460518004
646.5	0.457359444
647	0.454832596
647.5	0.451674037
648	0.448515477
648.5	0.445988629
649	0.443461781
649.5	0.440303222
650	0.437776374
650.5	0.434617814
651	0.432090967
651.5	0.429564119
652	0.426405559
652.5	0.423246999
653	0.420720152
653.5	0.418193304
654	0.415034744
654.5	0.412507896
655	0.409981049
655.5	0.406822489
656	0.404295641
656.5	0.401768793
657	0.399241946
657.5	0.396715098
658	0.39418825
658.5	0.391661402
659	0.389134555
659.5	0.386607707
660	0.384080859
660.5	0.381554011
661	0.379027164
661.5	0.377132028
662	0.373973468
662.5	0.37144662
663	0.368919773
663.5	0.367024637
664	0.364497789
664.5	0.361970941
665	0.359444093
665.5	0.357548958
666	0.35502211
666.5	0.352495262
667	0.349968414
667.5	0.348073279
668	0.345546431
668.5	0.343019583
669	0.341124447
669.5	0.338597599
670	0.336702464
670.5	0.334175616
671	0.331648768
671.5	0.329753632
672	0.327858497
672.5	0.325331649
673	0.323436513
673.5	0.320909665
674	0.319014529
674.5	0.317119394
675	0.315224258
675.5	0.31269741
676	0.310802274
676.5	0.308907138
677	0.307012003
677.5	0.304485155
678	0.302590019
678.5	0.300694883
679	0.298799747
679.5	0.296904611
680	0.295009476
680.5	0.29311434
681	0.291219204
681.5	0.289324068
682	0.287428932
682.5	0.285533797
683	0.283638661
683.5	0.281743525
684	0.279848389
684.5	0.277953253
685	0.276058117
685.5	0.274162982
686	0.272267846
686.5	0.271004422
687	0.269109286
687.5	0.26721415
688	0.265319015
688.5	0.263423879
689	0.262160455
689.5	0.260265319
690	0.258370183
690.5	0.256475047
691	0.255211623
691.5	0.253316488
692	0.252053064
692.5	0.250157928
693	0.248262792
693.5	0.246999368
694	0.245104232
694.5	0.243840809
695	0.241945673
695.5	0.240682249
696	0.239418825
696.5	0.237523689
697	0.236260265
697.5	0.23436513
698	0.233101706
698.5	0.23120657
699	0.229943146
699.5	0.228679722
700	0.226784586
700.5	0.225521162
701	0.224257738
701.5	0.222994315
702	0.221099179
702.5	0.219835755
703	0.218572331
703.5	0.217308907
704	0.216045483
704.5	0.214782059
705	0.212886924
705.5	0.2116235
706	0.210360076
706.5	0.209096652
707	0.207833228
707.5	0.206569804
708	0.20530638
708.5	0.204042956
709	0.202779533
709.5	0.201516109
710	0.200252685
710.5	0.198989261
711	0.197725837
711.5	0.195830701
712	0.195198989
712.5	0.193935565
713	0.192672142
713.5	0.191408718
714	0.190145294
714.5	0.189513582
715	0.188250158
715.5	0.186986734
716	0.18572331
716.5	0.185091598
717	0.183828174
717.5	0.18256475
718	0.181933039
718.5	0.180669615
719	0.179406191
719.5	0.178774479
720	0.177511055
720.5	0.176879343
721	0.176247631
721.5	0.174984207
722	0.174352495
722.5	0.173089071
723	0.171825648
723.5	0.171193936
724	0.169930512
724.5	0.1692988
725	0.168035376
725.5	0.166771952
726	0.16614024
726.5	0.165508528
727	0.164245104
727.5	0.163613392
728	0.16298168
728.5	0.161718256
729	0.161086545
729.5	0.159823121
730	0.159191409
730.5	0.157927985
731	0.156664561
731.5	0.155401137
732	0.154137713
732.5	0.152874289
733	0.151610865
733.5	0.150347442
734	0.149084018
734.5	0.147820594
735	0.14655717
735.5	0.145293746
736	0.144030322
736.5	0.142766898
737	0.141503474
737.5	0.140871762
738	0.139608339
738.5	0.138344915
739	0.137713203
739.5	0.136449779
740	0.135818067
740.5	0.135186355
741	0.134554643
741.5	0.133922931
742	0.133922931
742.5	0.133291219
743	0.133291219
743.5	0.133291219
744	0.132659507
744.5	0.132659507
745	0.132659507
745.5	0.132659507
746	0.132659507
746.5	0.132027795
747	0.132027795
747.5	0.131396083
748	0.130764371
748.5	0.130764371
749	0.13013266
749.5	0.129500948
750	0.128869236
750.5	0.128237524
751	0.127605812
751.5	0.127605812
752	0.1269741
752.5	0.126342388
753	0.125710676
753.5	0.125078964
754	0.124447252
754.5	0.12381554
755	0.123183828
755.5	0.123183828
756	0.122552116
756.5	0.121920404
757	0.121288692
757.5	0.121288692
758	0.12065698
758.5	0.120025268
759	0.119393557
759.5	0.118761845
760	0.118761845
760.5	0.118130133
761	0.117498421
761.5	0.116866709
762	0.116234997
762.5	0.116234997
763	0.115603285
763.5	0.114971573
764	0.114971573
764.5	0.114339861
765	0.113708149
765.5	0.113076437
766	0.113076437
766.5	0.112444725
767	0.111813013
767.5	0.111181301
768	0.110549589
768.5	0.109917877
769	0.109917877
769.5	0.109286166
770	0.108654454
770.5	0.108022742
771	0.108022742
771.5	0.10739103
772	0.106759318
772.5	0.106127606
773	0.105495894
773.5	0.105495894
774	0.104864182
774.5	0.104864182
775	0.10423247
775.5	0.103600758
776	0.102969046
776.5	0.102337334
777	0.102337334
777.5	0.101705622
778	0.10107391
778.5	0.100442198
779	0.100442198
779.5	0.099810486
780	0.099178774
780.5	0.098547063
781	0.098547063
781.5	0.097915351
782	0.097283639
782.5	0.096651927
783	0.096020215
783.5	0.096020215
784	0.095388503
784.5	0.094756791
785	0.094125079
785.5	0.094125079
786	0.093493367
786.5	0.092861655
787	0.092229943
787.5	0.092229943
788	0.091598231
788.5	0.090966519
789	0.090966519
789.5	0.090334807
790	0.089703095
