[nm]	norm A
688	0.802195437
688.5	0.798679868
689	0.795092553
689.5	0.791505237
690	0.787846176
690.5	0.784330607
691	0.780599799
691.5	0.776868991
692	0.77320993
692.5	0.769335629
693	0.765676568
693.5	0.761874013
694	0.757999713
694.5	0.754125413
695	0.750179366
695.5	0.746305065
696	0.742430765
696.5	0.738484718
697	0.734466925
697.5	0.730377386
698	0.726431339
698.5	0.722413546
699	0.718324006
699.5	0.71437796
700	0.711005883
700.5	0.706270627
701	0.702181088
701.5	0.698163295
702	0.694145502
702.5	0.690055962
703	0.685966423
703.5	0.681805137
704	0.677787344
704.5	0.673626058
705	0.669536519
705.5	0.665446979
706	0.661285694
706.5	0.657124408
707	0.652963122
707.5	0.64873009
708	0.644568805
708.5	0.640407519
709	0.636174487
709.5	0.631941455
710	0.627780169
710.5	0.623475391
711	0.619242359
711.5	0.615009327
712	0.610848041
712.5	0.606615009
713	0.602453724
713.5	0.598292438
714	0.594131152
714.5	0.590041613
715	0.585880327
715.5	0.581719041
716	0.577557756
716.5	0.573324724
717	0.569163438
717.5	0.564930406
718	0.560840867
718.5	0.556607835
719	0.552446549
719.5	0.548428756
720	0.544195724
720.5	0.540106185
721	0.536016645
721.5	0.531855359
722	0.527694074
722.5	0.523604534
723	0.519443249
723.5	0.515353709
724	0.511192424
724.5	0.507174631
725	0.503085091
725.5	0.498995552
726	0.494977759
726.5	0.491031712
727	0.487013919
727.5	0.483139618
728	0.479265318
728.5	0.475319271
729	0.471444971
729.5	0.46757067
730	0.46369637
730.5	0.459893815
731	0.456019515
731.5	0.452216961
732	0.448414407
732.5	0.444540106
733	0.440881045
733.5	0.437150237
734	0.433491175
734.5	0.429760367
735	0.426029559
735.5	0.422370498
736	0.418711436
736.5	0.415052375
737	0.411393313
737.5	0.407734252
738	0.40407519
738.5	0.400487875
739	0.39690056
739.5	0.393384991
740	0.389869422
740.5	0.386353853
741	0.38291003
741.5	0.379537954
742	0.376165877
742.5	0.372865547
743	0.369493471
743.5	0.366121395
744	0.362821065
744.5	0.359520735
745	0.356220405
745.5	0.352991821
746	0.349763237
746.5	0.3466064
747	0.343449562
747.5	0.340292725
748	0.337135888
748.5	0.334050796
749	0.330893959
749.5	0.327808868
750	0.324723777
750.5	0.321638686
751	0.318625341
751.5	0.315611996
752	0.312526905
752.5	0.309585306
753	0.306643708
753.5	0.303702109
754	0.300832257
754.5	0.297890659
755	0.295092553
755.5	0.292294447
756	0.289568087
756.5	0.286841728
757	0.284043622
757.5	0.281317262
758	0.278662649
758.5	0.275936289
759	0.273281676
759.5	0.270698809
760	0.268115942
760.5	0.265533075
761	0.262950208
761.5	0.260439087
762	0.257927967
762.5	0.255488592
763	0.252977472
763.5	0.250466351
764	0.248026977
764.5	0.245587602
765	0.243219974
765.5	0.2407806
766	0.238412972
766.5	0.236045344
767	0.233749462
767.5	0.23145358
768	0.229229445
768.5	0.226933563
769	0.224781174
769.5	0.222557038
770	0.220404649
770.5	0.21825226
771	0.216099871
771.5	0.214019228
772	0.211938585
772.5	0.209857942
773	0.207777299
773.5	0.205768403
774	0.203831253
774.5	0.201822356
775	0.199885206
775.5	0.197948056
776	0.196010905
776.5	0.194145502
777	0.192208351
777.5	0.190342947
778	0.188477543
778.5	0.186612139
779	0.184818482
779.5	0.183024824
780	0.181231167
780.5	0.179437509
781	0.177643851
781.5	0.17592194
782	0.174200029
782.5	0.172549864
783	0.170899699
783.5	0.169249534
784	0.167671115
784.5	0.16602095
785	0.164442531
785.5	0.162864112
786	0.161285694
786.5	0.159779021
787	0.158200603
787.5	0.15669393
788	0.155259004
788.5	0.153824078
789	0.152317406
789.5	0.15088248
790	0.149447553
790.5	0.148012627
791	0.146649448
791.5	0.145214521
792	0.143851342
792.5	0.142488162
793	0.141124982
793.5	0.139761802
794	0.138470369
794.5	0.137107189
795	0.135815755
795.5	0.134596068
796	0.133304635
796.5	0.132013201
797	0.13086526
797.5	0.129645573
798	0.128425886
798.5	0.127277945
799	0.126058258
